"room_id","topic","duplicate_statement_id","duplicate_text","duplicate_timestamp","target_statement_id","target_text","target_timestamp","similarity","target_was_already_duplicate"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","t6wtjalv3hdmg9k5fn3","Closing Q Street during farmers market creates a vibrant community space that brings neighbors together","1759418168943","etj6wrtffwnmg9k53gq","Closing Q Street during farmers market creates a vibrant community space that brings neighbors together","1759418153162","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","w84gsg6gkkdmg9k5g2p","Air quality improves significantly when we prioritize pedestrians over vehicles","1759418169505","nsmb33wlkmg9k534m","Air quality improves significantly when we prioritize pedestrians over vehicles","1759418152727","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","scmkoe3mmnfmg9k5i9o","Closing Q Street during farmers market creates a vibrant community space that brings neighbors together","1759418172348","etj6wrtffwnmg9k53gq","Closing Q Street during farmers market creates a vibrant community space that brings neighbors together","1759418153162","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","vdxy4lniotdmg9k5izx","The farmers market is a weekly tradition that deserves priority over car convenience","1759418173293","6wsj0kccwu5mg9k54nx","The farmers market is a weekly tradition that deserves priority over car convenience","1759418154717","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","cu8guy41pbomg9k68ji","The parking restrictions place an unfair burden on residents who live on Q Street","1759418206398","k0lw7quatf9mg9k52x6","The parking restrictions place an unfair burden on residents who live on Q Street","1759418152458","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","e66oleks5g8mg9jnsv8","Small businesses along Q Street lose customers who can't easily drive and park","1759417346276","ntrft67oqzmmg9jnsse","Small businesses along Q Street lose customers who can't easily drive and park","1759417346174","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","ajzf85nys69mg9jnt90","Traffic diversions hurt local businesses on surrounding streets - we need better solutions","1759417346772","fx8i2k38x9smg9jnt8k","Traffic diversions hurt local businesses on surrounding streets - we need better solutions","1759417346756","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","xxtpnn2tinhmg9jntin","The current system discriminates against people who work weekends and need car access","1759417347119","y0c1ny7nggmg9jnt6p","The current system discriminates against people who work weekends and need car access","1759417346689","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","a22m9qm96x4mg9jntka","The parking restrictions place an unfair burden on residents who live on Q Street","1759417347178","ntrft67oqzmmg9jnsse","Small businesses along Q Street lose customers who can't easily drive and park","1759417346174","0.801184","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","wbx06j4b0ipmg9jntm6","Local vendors and artisans benefit enormously from the foot traffic when cars are gone","1759417347246","6cbnxf7ppntmg9jnsvo","Local vendors and artisans benefit enormously from the foot traffic when cars are gone","1759417346292","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","ayw3lxm9wfmg9jntmi","Air quality improves significantly when we prioritize pedestrians over vehicles","1759417347258","fxrx13z9re7mg9jnt7s","Air quality improves significantly when we prioritize pedestrians over vehicles","1759417346728","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","w3fpd2rwq5amg9jntrg","The current system discriminates against people who work weekends and need car access","1759417347436","y0c1ny7nggmg9jnt6p","The current system discriminates against people who work weekends and need car access","1759417346689","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","d7kycq135bjmg9jnttp","Emergency vehicles can't access residents quickly when Q Street is blocked","1759417347517","0cwccvm5arwmg9jntkf","Emergency vehicles can't access residents quickly when Q Street is blocked","1759417347183","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","pwjqiag0rsjmg9jnttr","Kids can safely play and families can enjoy the space without worrying about traffic","1759417347519","fpnneea6fomg9jntb4","Kids can safely play and families can enjoy the space without worrying about traffic","1759417346848","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","o4ckbpoinymg9jntuy","The current system discriminates against people who work weekends and need car access","1759417347562","y0c1ny7nggmg9jnt6p","The current system discriminates against people who work weekends and need car access","1759417346689","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","8petb3rze65mg9jntvb","Local vendors and artisans benefit enormously from the foot traffic when cars are gone","1759417347575","6cbnxf7ppntmg9jnsvo","Local vendors and artisans benefit enormously from the foot traffic when cars are gone","1759417346292","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","4l8xkx7nlztmg9jntvn","The farmers market is a weekly tradition that deserves priority over car convenience","1759417347587","xoouh7595qkmg9jnthu","The farmers market is a weekly tradition that deserves priority over car convenience","1759417347090","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","gii5g30xn4mg9jnuc3","Small businesses along Q Street lose customers who can't easily drive and park","1759417348179","ntrft67oqzmmg9jnsse","Small businesses along Q Street lose customers who can't easily drive and park","1759417346174","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","baqr5yb199kmg9jnud4","The parking restrictions place an unfair burden on residents who live on Q Street","1759417348216","ntrft67oqzmmg9jnsse","Small businesses along Q Street lose customers who can't easily drive and park","1759417346174","0.801184","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","9w62y2t2xw5mg9jnud6","Air quality improves significantly when we prioritize pedestrians over vehicles","1759417348218","fxrx13z9re7mg9jnt7s","Air quality improves significantly when we prioritize pedestrians over vehicles","1759417346728","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","azpc40vix3qmg9jo45v","This is about creating a more livable neighborhood that values people over cars","1759417360915","gjsi39dq3ckmg9jnsmr","This is about creating a more livable neighborhood that values people over cars","1759417345971","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","lcivys9o5jfmg9jo45y","Air quality improves significantly when we prioritize pedestrians over vehicles","1759417360918","fxrx13z9re7mg9jnt7s","Air quality improves significantly when we prioritize pedestrians over vehicles","1759417346728","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","19794ntmo5cmg9jo46s","The farmers market is a weekly tradition that deserves priority over car convenience","1759417360948","xoouh7595qkmg9jnthu","The farmers market is a weekly tradition that deserves priority over car convenience","1759417347090","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","86xelhqdqhkmg9jo85h","Traffic diversions hurt local businesses on surrounding streets - we need better solutions","1759417366085","fx8i2k38x9smg9jnt8k","Traffic diversions hurt local businesses on surrounding streets - we need better solutions","1759417346756","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","4m7nwha5gl9mg9jo8vz","Closing Q Street during farmers market creates a vibrant community space that brings neighbors together","1759417367039","gtxkp3t1umimg9jnucy","Closing Q Street during farmers market creates a vibrant community space that brings neighbors together","1759417348210","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","sx6y9y3vevsmg9job7l","Emergency vehicles can't access residents quickly when Q Street is blocked","1759417370049","0cwccvm5arwmg9jntkf","Emergency vehicles can't access residents quickly when Q Street is blocked","1759417347183","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","a4oaae5v3r6mg9jobb0","The current system discriminates against people who work weekends and need car access","1759417370172","y0c1ny7nggmg9jnt6p","The current system discriminates against people who work weekends and need car access","1759417346689","1","false"
"t16e0ejaxhmg9jnhpf","Should Q Street be closed to traffic during the farmers market?","tsmfjnm7jitmg9jofjj","Traffic diversions hurt local businesses on surrounding streets - we need better solutions","1759417375663","fx8i2k38x9smg9jnt8k","Traffic diversions hurt local businesses on surrounding streets - we need better solutions","1759417346756","1","false"
